study_name,study_id,brand_name,brand_id,diq,study_class,sector,raw_mobile_score,mobile_class,raw_social_score,social_class,raw_digital_mkting_score,digital_mkting_class,raw_site_score,site_class
China Beverages 2015,q0Ec2xRQ,Coca-Cola,1736,149,Genius,Consumer Packaged Goods,6.17,Gifted,19.56,Genius,19.83,Genius,12.69,Gifted
China Beverages 2015,q0Ec2xRQ,Jiaduobao,A083sJ4RiM,143,Genius,Drinks,8.75,Genius,17.69,Genius,16.29,Gifted,12.89,Gifted
China Beverages 2015,q0Ec2xRQ,Wong Lo Kat,ZSxQmrGpzS,127,Gifted,Drinks,5.18,Average,15.09,Gifted,16.8,Genius,12.61,Gifted
China Beverages 2015,q0Ec2xRQ,Mizone,0GJI8yv6Fe,123,Gifted,Drinks,5.53,Gifted,16.27,Gifted,13.62,Gifted,12.66,Gifted
China Beverages 2015,q0Ec2xRQ,Luzhou Lao Jiao,GVtqkAS7nj,123,Gifted,Drinks,7.07,Genius,9.51,Challenged,16.69,Genius,14.63,Genius
China Beverages 2015,q0Ec2xRQ,Snow,7NhXcbsz0l,119,Gifted,Drinks,3.94,Challenged,17.32,Gifted,13.47,Gifted,11.77,Gifted
China Beverages 2015,q0Ec2xRQ,Hennessy,267,119,Gifted,Drinks,7.64,Genius,14.58,Gifted,14.57,Gifted,9.63,Average
China Beverages 2015,q0Ec2xRQ,Martell,485,113,Gifted,Drinks,8.86,Genius,14.18,Gifted,11.77,Average,9.25,Average
China Beverages 2015,q0Ec2xRQ,President Tea,CYUaWpdo6b,113,Gifted,Drinks,5.71,Gifted,19.69,Genius,9.12,Challenged,9.51,Average
China Beverages 2015,q0Ec2xRQ,Johnnie Walker,368,112,Gifted,Drinks,4.15,Challenged,13.26,Average,12.95,Gifted,13.26,Gifted
China Beverages 2015,q0Ec2xRQ,Tsingtao,1664,111,Gifted,Drinks,4.18,Challenged,15.92,Gifted,12.32,Average,11.02,Average
China Beverages 2015,q0Ec2xRQ,Wuliangye,NfwmcXp2Az,111,Gifted,Drinks,4.49,Average,13.11,Average,13.06,Gifted,12.54,Gifted
China Beverages 2015,q0Ec2xRQ,Budweiser,1554,108,Average,Drinks,6.96,Genius,15.36,Gifted,12.47,Average,7.18,Challenged
China Beverages 2015,q0Ec2xRQ,Sprite,JZo4Yr1bv2,107,Average,Drinks,5.77,Gifted,14.67,Gifted,12.88,Gifted,8.31,Challenged
China Beverages 2015,q0Ec2xRQ,Harbin,IvgdwJvfre,106,Average,Drinks,5.99,Gifted,12.43,Average,13.14,Gifted,9.83,Average
China Beverages 2015,q0Ec2xRQ,Pepsi,1741,106,Average,Consumer Packaged Goods,3.78,Challenged,15.3,Gifted,14.85,Gifted,7.43,Challenged
China Beverages 2015,q0Ec2xRQ,President Juice,VSMX6zDg7Y,103,Average,Drinks,4.14,Challenged,15.36,Gifted,9.72,Challenged,10.76,Average
China Beverages 2015,q0Ec2xRQ,Moutai,5OkdX2azLa,103,Average,Drinks,3.36,Challenged,11.47,Average,13.45,Gifted,11.72,Gifted
China Beverages 2015,q0Ec2xRQ,Master Kong Tea,1ujclcGJ0D,98,Average,Drinks,4.57,Average,16.14,Gifted,8.75,Challenged,8.65,Challenged
China Beverages 2015,q0Ec2xRQ,Hui Yuan,1GZK9qWuBA,97,Average,Drinks,3.51,Challenged,11.61,Average,12.78,Average,9.81,Average
China Beverages 2015,q0Ec2xRQ,Heineken,1557,93,Average,Drinks,6.03,Gifted,11.45,Average,11.05,Average,7.6,Challenged
China Beverages 2015,q0Ec2xRQ,Minute Maid,CMuPXYrF9T,90,Average,Drinks,4.49,Average,13.5,Average,9.92,Challenged,7.09,Challenged
China Beverages 2015,q0Ec2xRQ,Remy Martin,968,88,Challenged,Drinks,7.43,Genius,6.95,Feeble,11.54,Average,8.44,Challenged
China Beverages 2015,q0Ec2xRQ,Jianlibao,VzBcF6Q7jn,88,Challenged,Drinks,3,Feeble,12.71,Average,10.91,Average,7.81,Challenged
China Beverages 2015,q0Ec2xRQ,Red Star Er Guo Tou,GB9NH86cY4,87,Challenged,Drinks,3.28,Feeble,14.21,Gifted,7.77,Feeble,8.79,Challenged
China Beverages 2015,q0Ec2xRQ,Master Kong Juice,JUQ7fw5vv5,87,Challenged,Drinks,4.42,Average,13.21,Average,8.62,Challenged,7.46,Challenged
China Beverages 2015,q0Ec2xRQ,Pearl River,V19FIm3WGk,80,Challenged,Drinks,2.82,Feeble,13.17,Average,8.85,Challenged,6.31,Feeble
China Beverages 2015,q0Ec2xRQ,Yinlu,p9uPeEAilk,79,Challenged,Drinks,2.69,Feeble,7.63,Feeble,11.81,Average,8.55,Challenged
China Beverages 2015,q0Ec2xRQ,Lolo,1uXMPOEcIW,77,Challenged,Drinks,1.32,Feeble,11.08,Challenged,7.37,Feeble,10.15,Average
China Beverages 2015,q0Ec2xRQ,Nescafͩ,ldDOExz3rl,72,Challenged,Drinks,6.08,Gifted,2.66,Feeble,11.3,Average,8.16,Challenged
China Beverages 2015,q0Ec2xRQ,Wahaha Juice,a0mbC4CtJp,71,Challenged,Drinks,4.12,Challenged,7.12,Feeble,9.76,Challenged,6.62,Feeble
China Beverages 2015,q0Ec2xRQ,Sedrin,mOkydQO9ge,70,Challenged,Drinks,2.94,Feeble,12.82,Average,7.36,Feeble,4.27,Feeble
China Beverages 2015,q0Ec2xRQ,Yanjing,aiFXUFqLUP,69,Feeble,Drinks,1.75,Feeble,10.87,Challenged,7.76,Feeble,6.68,Feeble
China Beverages 2015,q0Ec2xRQ,Pocari Sweat,nI3eyvBqZo,68,Feeble,Drinks,6.5,Gifted,5.15,Feeble,7.97,Feeble,7.03,Feeble
China Beverages 2015,q0Ec2xRQ,Fanta,y5xnhxxllp,68,Feeble,Drinks,4.89,Average,5.68,Feeble,8.94,Challenged,6.87,Feeble
China Beverages 2015,q0Ec2xRQ,Tropicana,ft3v4JGEfx,66,Feeble,Drinks,3.52,Challenged,8.66,Feeble,4.86,Feeble,8.54,Challenged
China Beverages 2015,q0Ec2xRQ,Carlsberg,5L7KocnDZg,65,Feeble,Drinks,3.26,Feeble,6.47,Feeble,8.18,Challenged,7.43,Challenged
China Beverages 2015,q0Ec2xRQ,Mirinda,Cj1L720cV2,64,Feeble,Drinks,1.47,Feeble,9.91,Challenged,9.3,Challenged,4.4,Feeble
